User_ID, Is_Response
Their hotel description didn't say anything about having to pay for wireless internet. Other amenities requiring surcharge was clearly listed. Wi-Fi was not listed among those for-fee amenities. However, happy
Overall, happy
The windows are thin and I could hear people on the street from the sixth floor. There is also construction right across the street and my bedroom faced that street, happy
id84139, happy
Upon arrival no one greeted us, happy
This place really needs an overhaul. Having a staff that was welcoming, happy
id84141, happy
id84142, happy
id84143, happy
id84144, happy
id84145, happy
id84148, happy
id84149, happy
id84151, happy
id84152, happy
That part of Phoenix is considered one of the nicest... most upscale areas. Close to great shopping, happy
id84154, happy
id84155, happy
id84156, happy
id84157, happy
id84158, happy
id84159, happy
id84160, happy
id84162, happy
id84163, happy
id84166, happy
id84167, happy
The only complaint is poor service at breakfast restauarant. They need to get that together. Alot of people standing around and running around, happy
id84169, happy
id84170, happy
I suppose the wet carpet was a stroke of bad luck, happy
What's not too great is the room itself - mine was hot (they hadn't turned on the air for the season so there was no way to cool it down overnight), happy
I would stay here again if the price was right, happy
id84174, happy
id84175, happy
id84176, happy
id84177, happy
id84178, happy
id84179, happy
id84180, happy
Overall, happy
-. When I checked in, happy
id84187, happy
id84188, happy
id84189, happy
id84190, happy
id84191, happy
id84192, happy
id84193, happy
The service was helpful; we called the concierge a couple of times for directions and we were always able to get a cab outside with almost no wait. I like that security screens everyone coming into the hotel at night. The location is a short walk to Times Square, happy
One complaint is that the only restaurants in the area are all tourist traps; overpriced and nothing special, happy
I was pleasantly surprised, happy
id84197, happy
I'd like to add, happy
id84199, happy
id84201, happy
id84202, happy
We especially enjoyed the lounge - --- price drinks and appitizers, happy
id84204, happy
id84206, happy
id84207, happy
id84210, happy
Although I was not expecting a - star hotel, happy
To be fair, happy
id84212, happy
id84213, happy
id84214, happy
id84217, happy
id84218, happy
id84220, happy
id84222, happy
The workout facility is pretty nice: - treadmills, happy
id84224, happy
Our room was a Superior class room. These I believe are the smallest rooms. It was small, happy
If you can get it at the reduced rates, happy
id84229, happy
id84231, happy
id84232, happy
id84233, happy
The neighborhood is really coming up and cool. You can quickly walk to Market St. There are nearby Starbucks, happy
I would certainly return to this hotel. The usual Kimpton pluses were on display. If you are on business or get a good deal (perhaps on weekends -- the place is quite expensive during the week), happy
id84236, happy
id84237, happy
id84238, happy
id84239, happy
id84240, happy
Great location - less that - minutes walk to Times Square. Very central, happy
id84244, happy
Overall, happy
id84246, happy
id84248, happy
id84249, happy
id84250, happy
id84251, happy
id84252, happy
-.) The elevator became very crowded, happy
Overall, happy
id84254, happy
id84255, happy
id84256, happy
id84257, happy
id84258, happy
id84259, happy
id84260, happy
id84261, happy
id84262, happy
id84265, happy
id84267, happy
The location was good, happy
I cannot recommend this hotel enough, happy
id84270, happy
id84271, happy
id84273, happy
IMO, happy
id84275, happy
id84276, happy
id84277, happy
id84278, happy
id84279, happy
id84280, happy
id84281, happy
id84282, happy
id84283, happy
id84284, happy
The imperfections: #- slower than average elevator times as two were down for replacement, happy
The lifts are old-style: with a cage door you open but the lift closes, happy
id84293, happy
id84294, happy
id84296, happy
id84298, happy
id84299, happy
id84300, happy
id84301, happy
id84302, happy
id84305, happy
Rooms adequate, happy
id84307, happy
The service at the front desk was indifferent, happy
Basically, happy
id84309, happy
id84310, happy
id84311, happy
id84313, happy
We have traveled all over the world, happy
Check out was fast & simple and if you like to stay in a small local hotel which is located in a very quiet neighborhood (Fred Hutchinson Cancer Center is next door) and has many good hotel amenities right the the mid-point of downtown Seattle and the University of Washington campus, happy
Our room had a large claw foot tub, happy
While not the worst hotel experience I had (see my review for a Days Inn in SC), happy
id84321, happy
id84322, happy
id84323, happy
id84326, happy
id84327, happy
The hotel will organise transport to the airports and store luggage. Service is fine, happy
id84329, happy
id84330, happy
id84331, happy
id84332, happy
id84333, happy
id84334, happy
id84335, happy
id84337, happy
id84338, happy
id84339, happy
Secondly, happy
id84342, happy
id84343, happy
The assistant manager (Mario) and his staff were excellent thoughout our stay. Although I cannot comment on the restaurants, happy
id84345, happy
id84346, happy
The one saving feature was that the woman who check us in, happy
Cleanliness, happy
id84352, happy
id84353, happy
id84354, happy
id84355, happy
id84356, happy
* There was a small kitchen (complete with --burner stove, happy
* There was a group of people staying on our floor - seemed like a construction crew or something similar. To be honest, happy
id84358, happy
id84359, happy
id84361, happy
id84362, happy
id84363, happy
id84364, happy
id84365, happy
windows were rusty so that our """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""view"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" of the vacant lot next door were obstructed. On second thought, happy
id84368, happy
id84371, happy
id84374, happy
id84375, happy
I have called perhaps around -- --- times from New Zealand, happy
id84377, happy
id84381, happy
id84382, happy
id84383, happy
id84384, happy
id84385, happy
For the price, happy
id84388, happy
id84391, happy
id84392, happy
I highly, happy
id84397, happy
id84398, happy
id84399, happy
All the hotel staff were very pleasant and helpful, happy
id84401, happy
id84402, happy
id84403, happy
id84405, happy
id84407, happy
id84408, happy
id84409, happy
Our room was adequate and clean but in need of minor rehab and facelift.The walls would be better off with a new coat of paint and a spot on the bathroom wall needed patching. Screens for the windows and patio doors would be welcome and the bathroom was so tiny - adults could not fit in at the same time.That said it was perfect for a doggie dream vacation. The room had tile floors, happy
Still giving it four stars despite what I thought was pretty awful food, happy
id84413, happy
id84415, happy
id84417, happy
id84418, happy
The staff is very friendly and accessible and the hotel is clean and up-to-date, happy
id84421, happy
If you have any other questions, happy
The skywalk to the Convention Center is cold and dirty. I would not suggest this hotel to anyone, happy
id84425, happy
id84426, happy
id84427, happy
id84428, happy
Ok, happy
id84431, happy
id84432, happy
id84433, happy
id84436, happy
It was clean, happy
id84440, happy
-the service was good (we needed service twice, happy
id84443, happy
id84444, happy
I've stayed at tons of properties by the intercontinental group hotel, happy
id84446, happy
id84447, happy
id84448, happy
id84449, happy
id84450, happy
We had a late night snack and drinks in the bar area. Food was delicious and service was fine but, happy
On Friday night I found open metered parking on the side of the hotel but did not make it to the car early enough the next morning to avoid a ticket. (Though at $--, happy
I don't think I'd choose to stay here again. There are plenty of nicer hotels closer to the center of the downtown action. However, happy
id84452, happy
id84455, happy
id84457, happy
id84458, happy
id84459, happy
id84461, happy
id84463, happy
Room small, happy
Parking at the hotel is expensive - park off-site. It's a very short --block walk to The White House, happy
id84468, happy
id84471, happy
id84473, happy
id84474, happy
id84475, happy
id84477, happy
id84480, happy
id84483, happy
id84485, happy
The pool area is small, happy
The hotel seems like it's in the middle of nothing, happy
id84489, happy
id84490, happy
id84491, happy
id84492, happy
id84493, happy
id84494, happy
id84495, happy
id84497, happy
id84500, happy
id84501, happy
id84502, happy
The bathroom faucet couldn't give us any warm water when we turned the handle to the middle, happy
The name has changed from the Ramada Inn at Northgate to the Nexus, happy
id84504, happy
id84506, happy
id84507, happy
id84509, happy
id84510, happy
id84511, happy
id84513, happy
id84514, happy
